gene_name,selected_probe_id,GSM2510565,GSM2510566,GSM2510567,GSM2510568,GSM2510569,GSM2510570,GSM2510571,GSM2510572,GSM2510573,GSM2510574,GSM2510575,GSM2510576
Gm16253,gi|755474236|ref|XR_887051.1|,-0.70578698,-0.777797753,-0.730626279,-1.026716245,-0.826276003,-0.853925399,-0.822563628,-0.621769959,-0.955900304,-0.611372063,-0.993114879,-0.929256329
Gm16286,A_55_P2133751,3.372840668,3.411891984,3.150566109,3.167438769,3.330189881,3.124170042,2.897109196,3.07828019,2.970535187,2.978566736,3.043645209,3.221677977
Gm16506,A_55_P2144132,-1.281128216,-2.613757994,-2.442924743,-2.576506334,-2.398927017,-2.325755921,-2.610043548,-2.308936447,-3.078670836,-2.355307012,-2.26566408,-1.458464173
Gm1673,A_55_P1964965,2.280050104,2.138953491,1.745677002,1.668145573,2.089680042,1.969967448,1.494977158,2.014691397,1.917755828,1.641618317,1.820896795,2.068768872
Gm17018,A_52_P37498,2.972927672,3.016662679,3.047092193,2.838402399,3.116373815,3.006748045,2.456701568,2.889424998,2.826115699,2.741517255,2.832087845,2.990418926
Gm17019,A_55_P2068315,-1.692004746,-2.657138394,-3.143811058,-2.564800311,-3.240579972,-2.884342293,-2.391886757,-3.156931927,-3.205369176,-2.817867778,-3.094953573,-2.030280293
Gm17093,A_55_P1985236,0.555512511,-4.439468457,-3.845879922,-3.369754142,-3.557445042,-5.673512525,-2.527093415,-2.284707092,-3.502481002,-3.078096901,-3.60423352,-0.368470902
Gm17359,A_52_P221145,-4.09262369,-4.953125695,-4.819189459,-4.266782315,-4.234758804,-5.338351636,-4.301879608,-4.835183352,-3.915460631,-4.352009291,-4.034532122,-4.874407076
Gm17783,A_55_P2157645,0.920659836,0.920640395,1.016755211,0.889768061,1.289139094,1.132262015,1.5897347,1.470570182,1.278043771,1.195680952,1.071732274,1.078007793
Gm18596,A_55_P1986566,3.157634146,2.857852499,3.077686702,3.261295635,3.139117461,2.974965812,2.959728302,3.007359034,3.060663074,3.512189726,3.114908997,3.283450437
Gm19410,A_55_P2090645,1.176516511,0.982654548,0.906334741,0.624479535,0.772486764,0.269651916,0.483144949,0.558115575,0.708676535,0.642448699,0.54544814,0.569722504
Gm19426,gi|755472656|ref|XR_399984.2|,-1.576514048,-1.272298005,-1.658366053,-1.524278223,-1.599679931,-1.556100856,-1.712480798,-1.762433293,-1.492610907,-1.483265747,-1.695322738,-1.829679371
Gm19935,gi|755527675|ref|XR_106151.3|,0.276494886,-0.854618253,-0.441432696,-0.62113305,0.148016105,0.103832744,-0.287157791,-0.72081383,-0.458378078,-1.209726901,-0.479638863,-0.115684991
Gm20219,NR_130128.1,1.027824607,1.079002956,0.813378582,1.166643092,0.973784029,0.845904325,1.519624081,1.222534706,1.029432025,1.705381097,1.056923929,0.976970552
Gm2030,A_55_P2036145,-4.531259544,-6.817026303,-4.785704519,-7.19173576,-5.960747305,-7.001905552,-6.690221505,-6.780427509,-6.410838972,-6.373269686,-6.489686152,-4.727754195
Gm20379,NONMMUT018634,3.021218391,2.843796794,2.610438422,2.549835885,2.826339593,2.712908973,2.536509013,2.709856296,2.68740008,2.405399864,2.709241099,2.82565035
Gm2042,A_55_P2106598,-3.350111018,-4.332865766,-3.419673813,-3.505439085,-3.163422517,-3.438602847,-4.182090463,-3.476696381,-3.575153489,-3.750953179,-3.273982016,-3.141838969
Gm20517,NONMMUT029894,-0.897969961,-0.751087275,-0.957892223,-0.946171564,-0.742792656,-0.954371927,-1.135430432,-0.686311636,-0.885828253,-1.066868088,-0.946818693,-0.611846283
Gm20661,A_52_P120122,-3.562890778,-4.075381903,-3.839263047,-3.316365294,-3.873652091,-2.853809484,-2.85424294,-3.512138801,-3.630797308,-4.056861459,-4.52101453,-3.890691045
Gm20696,ri|9630004O19|PX00114P03|3561,-1.1247661,-1.136931742,-1.097221872,-0.971553814,-1.094663942,-1.054694771,-0.603937636,-0.900047983,-0.95703947,-0.855593142,-0.887305353,-1.348217962
Gm20741,NR_045150.1,-4.456721148,-6.674993558,-4.112393684,-4.14448018,-3.756607002,-4.227140051,-3.902962521,-3.880952274,-3.921593668,-2.950279145,-3.991511031,-3.104274681
Gm20767,A_55_P1982638,-1.378019698,-1.786418245,-1.353482809,-1.410458704,-1.348504433,-1.387178216,-1.705461313,-1.254922559,-1.474160198,-1.188181555,-1.177367312,-1.304287265
Gm20830,A_55_P2034257,-1.484286826,-5.464364214,-4.33039933,-3.800060397,-3.738311392,-5.872778874,-4.112982344,-3.481275479,-4.31322772,-3.711394193,-4.020785693,-1.890442962
Gm20914,A_55_P2162777,-2.660706136,-6.8851103,-6.694940118,-5.722823875,-5.906836112,-7.116965405,-6.155803837,-5.690232595,-5.720131871,-5.962341796,-6.610448731,-3.049265923
Gm20918,A_55_P1990839,-1.68890721,-6.256665156,-5.132300443,-5.169807247,-4.754359617,-7.081189703,-5.145120537,-5.185859882,-5.895240755,-3.894508938,-5.821831816,-1.943364153
Gm2115,A_55_P2380806,4.040374092,3.761441402,4.04753175,3.332899809,3.791940172,3.184808743,3.841985841,3.7458687,3.277129473,4.336607151,3.962781675,4.228966739
Gm21188,ri|9830167L19|PX00655B15|2519,-3.376011844,-3.247509577,-3.383471039,-3.100364422,-3.063394098,-3.157771268,-3.216541872,-3.166632379,-2.642626972,-3.139478543,-3.308268682,-3.385716444
Gm21292,A_55_P1988937,0.328994398,-4.455992152,-3.636112753,-3.08016186,-2.467199103,-5.840371858,-2.597357729,-2.272586277,-3.575518648,-2.646486169,-3.377472236,-0.10500933
Gm21719,A_55_P2144508,0.894353301,-2.583452682,-2.083267924,-1.574007897,-1.292151166,-2.969490131,-1.569479639,-1.246013792,-1.790032196,-1.463811252,-1.837315142,0.236923191
Gm21976,A_55_P1958503,-2.800947161,-2.911692439,-2.753470206,-2.783045377,-2.254130874,-2.527661171,-2.977701705,-2.935193834,-2.654303658,-2.615381562,-2.666153618,-2.731235345
Gm21987,A_55_P2008711,-6.48443958,-7.065899859,-6.582166771,-7.049150186,-6.243546657,-6.617451757,-6.463941108,-5.685834704,-6.423465673,-5.727202019,-6.435874865,-6.380735293
Gm2381,A_51_P383149,-5.883462891,-6.144588328,-6.160796787,-5.122332408,-4.909690154,-6.156835545,-4.47334544,-5.278589853,-6.265293661,-6.156014689,-5.153191434,-5.783983141
Gm28044,NONMMUT018111,0.427578978,0.666038454,0.376549951,0.537418822,0.259302354,0.45323546,0.523361787,0.140669542,0.140291807,0.294023012,0.243899352,0.242415238
Gm28269,A_55_P2182886,-6.20806411,-7.132314804,-5.071376802,-5.101127108,-6.316640536,-5.564449687,-6.706729582,-6.112544624,-5.029735818,-5.737312463,-5.631922717,-5.679076688
Gm28308,NONMMUT056940,-6.789117647,-7.00274834,-6.846753946,-7.074069211,-6.922185053,-6.971682083,-6.573525528,-6.710395342,-6.345427624,-6.325746074,-6.510427111,-6.465572495
Gm28557,A_55_P2228918,-2.020088175,-2.021429746,-1.914047723,-1.867346798,-1.579849534,-1.633695032,-1.750823188,-1.650284916,-1.605303829,-1.744536973,-1.742812075,-1.80913953
Gm28919,A_55_P1964737,-3.934864028,-5.941988087,-6.511115626,-6.876034933,-6.941538408,-6.778290662,-6.723542806,-6.253510395,-6.486350554,-5.945472779,-6.52777253,-3.962790388
Gm29133,ENSMUST00000189155,-6.840989822,-7.115380731,-7.027831854,-7.385823088,-6.977647681,-7.143321959,-6.759333325,-6.870436431,-6.537766028,-6.502312981,-6.584632883,-6.54591425
Gm29394,ri|D930013L14|PX00318E04|1327,-0.722614131,-0.57099203,-0.747789686,-0.336028829,-0.479883983,-0.268920467,-0.490221167,-0.662721098,-0.414944621,-0.696403959,-0.566349048,-0.738755
Gm29554,A_66_P120970,-4.533113055,-6.106382603,-5.59212957,-6.582991377,-4.539498977,-5.852843301,-5.958226651,-4.540266884,-6.209414392,-6.351136075,-5.379356317,-4.40134585
Gm29695,NONMMUT002596,-5.383531138,-5.090742446,-6.930322232,-6.1991623,-5.961695855,-6.820243447,-6.129933066,-6.209842123,-6.389288164,-6.383748382,-6.520327053,-4.812186878
Gm29735,A_55_P1982034,3.180499039,3.157367103,3.25245168,3.266207093,3.314835117,3.334394479,3.160416446,3.332975971,3.182806576,3.337075066,3.268604204,3.468310367
Gm29776,A_55_P2132978,-1.209953092,-1.262680151,-0.98328947,-0.900716,-0.658341414,-0.744491637,-0.882673159,-1.013899083,-0.750267336,-0.675970113,-0.677336706,-0.854061682
Gm29797,A_55_P2025448,0.7587892,0.38869022,1.151353265,1.004929008,1.344790013,1.335042402,0.616034244,1.429867249,1.297170591,1.19311107,1.350673014,1.578702136
Gm2a,A_52_P353417,3.463976373,3.440343445,3.195066189,3.125025756,3.232820693,3.303386473,3.076937926,3.143770373,3.152794227,3.015158336,3.170585898,3.410054237
Gm30302,A_55_P1959530,1.209563999,1.095019275,1.307602815,1.432360373,1.40148824,1.448247196,1.45576217,1.655442242,1.464167914,1.792751473,1.470920344,1.573774863
Gm3099,A_55_P2062861,0.575792121,0.483801789,0.051046987,0.332344018,0.151376511,0.534885596,0.044646198,0.17971761,-0.024296058,-0.028956009,0.110151604,-0.03481188
Gm3115,A_55_P2023449,0.590423973,0.482000457,0.149353205,0.520414646,0.185211412,0.585245558,-0.038381714,0.117726944,0.282825783,-0.04753822,0.260088416,0.179869593
Gm3187,A_55_P1999972,0.525514208,-0.121812873,-0.524871204,-0.285099958,-0.406375698,-0.234312227,-0.430320141,-0.398454398,-0.573915191,-0.355765202,-0.514071189,-0.060835486
Gm3248,A_55_P2103952,-0.805780222,-0.946090763,-1.152554662,-0.836962683,-1.180710769,-0.877138717,-1.438476907,-1.60511999,-1.34473327,-1.25106833,-1.237935754,-1.393717871
Gm3250,A_55_P2060892,-1.584903411,-2.74713557,-2.256634165,-1.942606495,-2.193573066,-2.173792769,-1.893927635,-1.952857638,-2.057750842,-1.400868333,-2.202486125,-1.513722452
Gm3252,A_55_P1988009,1.974353778,1.71051219,1.544874193,1.473953909,1.766450339,2.018034762,1.606718144,1.605015713,1.664707582,1.345650037,1.493262998,1.617870979
Gm32742,A_55_P1982947,-5.105043853,-6.794829551,-4.688127113,-5.121941571,-4.712132711,-5.14148612,-5.435848321,-5.816112559,-5.618611251,-5.517758287,-5.492020881,-5.053382575
Gm3285,A_55_P2054167,3.465940847,3.618532445,3.460445612,3.836500211,3.383872326,3.481477103,4.248539825,3.728627206,3.624165077,4.066204064,3.748156036,3.505124688
Gm3327,A_55_P2026779,-1.458389831,-2.435289343,-2.487370158,-2.846341125,-2.49262474,-2.429090354,-2.581955414,-2.387758589,-2.731089817,-2.374821956,-2.397417069,-1.61098124
Gm3336,A_66_P111871,-0.88784184,-1.12594007,-0.420143495,-0.82908087,-0.343336882,-0.508532579,-0.989946401,-0.40334745,-0.610722241,-0.553802776,-0.366630951,-0.278768586
Gm33543,gi|755482529|ref|XR_393153.2|,-5.193516812,-5.457482333,-4.51761996,-4.568215807,-3.864979645,-4.32122595,-4.587722999,-3.951142921,-4.024044019,-4.568306447,-4.72721015,-4.936281653
Gm34066,A_55_P2152672,-6.233817344,-7.156545186,-7.028489825,-6.825118067,-6.331909796,-6.793489961,-6.826581999,-6.774202532,-6.519991833,-6.238833704,-6.638233882,-6.468087197
Gm34653,A_66_P103510,-6.768160818,-6.954057995,-6.422149059,-7.17523997,-6.307202575,-6.972863046,-6.632569031,-6.191945069,-6.041055133,-6.359971668,-6.477998512,-6.399046013
Gm35315,NONMMUT053733,-3.100267012,-3.495469382,-3.454414132,-3.194738405,-3.485977645,-3.366279726,-3.171786699,-3.54019141,-3.983532617,-3.327028662,-3.62256079,-3.101016997
Gm35339,A_55_P2033987,-0.705488069,-0.550185883,-0.703321494,-0.348087659,-0.581837379,-0.607522492,-0.243975561,-0.333166939,-0.440192035,-0.096376784,-0.108996718,-0.727933126
Gm36028,A_55_P1976744,0.411942265,0.389196207,0.685841134,0.370421762,0.653115401,0.633686421,0.206278419,0.593291011,0.713778683,0.552025363,0.64952505,0.877065246
Gm3604,A_52_P476189,-3.359146519,-2.757241952,-3.362669273,-2.923318021,-2.997622705,-2.987272743,-2.951401821,-3.137376861,-3.231502528,-3.255090205,-2.761129269,-2.991146699
Gm36368,gi|755489656|ref|XR_884158.1|,-3.429616686,-3.131805198,-3.209444496,-3.459818055,-3.089520654,-3.43614356,-2.629604763,-2.794290229,-2.992236938,-2.98195435,-3.257594424,-2.999039998
Gm364,A_52_P1169238,-6.948600702,-7.157771924,-7.0334353,-7.373766914,-7.032714961,-7.178508538,-6.787461865,-6.885882816,-6.509560555,-6.495892791,-6.615069867,-6.548049467
Gm3646,A_66_P103780,-5.705460814,-5.53717548,-6.098341881,-6.318607235,-5.858828669,-6.417875833,-5.911633765,-4.953446395,-5.82609254,-5.464068707,-5.086951392,-4.982820528
Gm36864,A_55_P1963221,-3.969693168,-3.857173763,-3.584176214,-3.179204491,-3.261023672,-3.012039024,-3.784295779,-3.452683332,-3.596579256,-3.476066992,-3.549130048,-3.237996223
Gm37240,NONMMUT043696,-6.225482067,-6.306925959,-6.052891413,-5.317372037,-6.079106939,-4.188123631,-5.807408494,-5.635957047,-5.537573173,-6.319426137,-6.535414948,-6.499341457
Gm38100,A_55_P2028542,-4.527180927,-5.331706013,-5.262067668,-5.810403147,-5.007518142,-5.917683544,-4.844395997,-4.879384417,-6.267523892,-5.027099778,-5.789373293,-5.460459733
Gm382,A_66_P119327,-2.248650048,-3.055449168,-1.791722377,-2.471760606,-2.054157383,-2.024256204,-2.632036809,-1.61486747,-2.178104424,-2.159033129,-1.963487636,-1.977263525
Gm3839,A_55_P1955747,7.244776888,7.196710726,7.169325128,6.893405778,7.13562005,7.084165394,6.752379158,7.021526545,6.991630607,6.998829057,7.030767499,7.230116741
Gm38393,ri|A730015O12|PX00149E17|3940,2.891641909,2.795689716,2.841365144,2.540443598,2.678116657,2.531035779,2.380878893,2.526394218,2.602655568,2.12915587,2.480059113,2.653383296
Gm38394,A_55_P2313861,0.099718483,0.258985543,0.103033079,0.42053237,0.105417072,0.341416554,0.491495801,0.306408527,0.549749209,0.17141764,0.239109797,0.313825178
Gm3854,NONMMUT059841,-3.547322061,-3.164620843,-2.840939928,-2.671696053,-2.50302174,-2.427071986,-2.3663457,-2.574252017,-2.307131844,-2.948814183,-2.41402527,-2.600062369
Gm3880,A_55_P2007026,-2.649301111,-2.225684769,-2.640104939,-2.356787337,-2.44049153,-2.391177926,-2.334079284,-2.302743297,-2.139562398,-2.210551096,-2.03659972,-2.042090551
Gm39115,A_55_P2133412,1.701511226,1.674139267,1.587630135,1.712843686,1.69164137,1.841735962,1.583199268,1.69966397,1.69607688,1.754074257,1.755297925,1.844297529
Gm4125,A_55_P2072856,-6.824130853,-7.068689981,-7.018085145,-7.288950082,-6.947711158,-6.117887655,-6.610646249,-6.70377007,-6.394546784,-6.193524982,-6.440047937,-6.372505936
Gm4131,A_55_P2063508,0.398559992,0.129679224,0.542281028,0.452544057,0.725553533,0.654869392,0.457739261,0.546470999,0.597226933,0.464825626,0.679673297,0.633742134
Gm4181,A_52_P186751,-1.535580543,-5.987681502,-5.315290627,-4.732939906,-5.098377976,-5.560116305,-4.233388544,-3.71572645,-4.609793234,-4.21218499,-5.585628761,-2.090824775
Gm42372,A_55_P1972496,2.506177716,2.574433951,2.327906764,2.162968303,2.295747968,2.047136327,1.829792223,2.176494588,1.966988382,1.877109105,2.119183812,2.32665307
Gm42715,ri|B930091H02|PX00167G15|1597,-2.321374174,-1.890683817,-1.88015601,-2.143752783,-2.219307047,-2.109354525,-2.01415943,-2.104851249,-1.71701291,-1.940752945,-1.729500558,-2.150126015
Gm4297,A_55_P1954491,-3.111590133,-6.451107071,-6.577585945,-6.4289238,-6.511125033,-6.417998097,-6.814562041,-6.900279913,-6.555890576,-6.548404938,-6.64782729,-3.792247321
Gm43517,A_55_P2053132,-0.558742356,-0.064688426,-0.065195974,-0.132518871,-0.602322029,-0.810669799,-0.080197105,-0.441427889,-0.422568424,-0.307210374,-0.043356365,-0.503231616
Gm44,A_55_P2181552,-3.269987842,-3.433819602,-3.840870861,-3.281377108,-3.531879796,-3.301423985,-3.056580384,-2.988126877,-3.35396045,-3.238105205,-3.768473989,-3.315597902
Gm4450,A_52_P548963,-2.123085679,-1.972915331,-2.217113631,-2.086705261,-2.362263353,-1.93339355,-1.826786864,-1.654201206,-1.560065526,-1.321124474,-1.9650331,-2.429384653
Gm4491,A_55_P1959673,-2.380126987,-2.381005858,-2.376154445,-2.270853781,-2.40930037,-2.857757161,-2.520606812,-2.757721024,-2.54917634,-2.383514552,-2.371574763,-2.510546715
Gm45337,A_55_P2047800,3.844306192,3.59299537,3.641553001,3.728589483,3.835159432,3.833112762,3.686566726,3.726468703,3.664426058,3.752428885,3.721947294,3.789562481
Gm4553,A_55_P2181833,0.264001471,-0.441017786,-0.611066162,-0.314129902,-0.400150219,-0.345649942,-0.084520177,-0.127126708,-0.462679122,0.034117575,-0.393670685,0.134229633
Gm4559,A_55_P1987054,1.692017545,1.644537453,1.750863046,1.972694669,2.10673101,2.088112665,1.623678735,1.990900835,2.015565349,1.954864053,2.077106272,1.9497143
Gm45623,ri|1810023C24|ZX00155N21|1461,-0.416417256,-0.314012905,-1.114675215,-0.384118198,-0.817293834,-0.435706598,-0.414355889,-0.331950705,-0.463835294,-0.424479443,-0.732010909,-0.592378599
Gm45716,A_52_P518808,1.85551242,2.022375675,2.313896539,1.778810394,2.040733064,1.625237756,1.616027427,1.533409278,1.686313675,1.896100853,1.60357065,2.030003841
Gm45799,A_55_P2166685,0.758984011,0.631294578,0.78195244,0.73741609,0.750609514,0.799004824,0.782624963,0.671089552,0.951973461,0.957052258,0.501511357,0.837779247
Gm45844,ri|D430019N05|PX00194C09|2046,-0.769617308,0.166678258,-0.377255526,0.050384137,-0.700668381,-0.68197865,-0.356789826,-0.53991268,-0.498576046,-0.076897554,-0.633971048,-0.493957727
Gm45871,NONMMUT033399,-1.736855386,-1.792295928,-1.716708623,-1.800470301,-1.798392215,-1.715482153,-2.056228171,-1.934633245,-1.998078008,-2.208956918,-1.935588021,-2.137758205
Gm4756,NONMMUT014599,-4.123706275,-4.144407063,-3.589270318,-4.044638827,-4.223851378,-3.862713962,-4.485205857,-3.647211966,-3.395816849,-4.103834693,-3.950437495,-3.777093214
Gm4779,A_55_P2034453,0.182212474,-0.472815578,-0.166061569,-0.111042799,-0.033280741,-0.025641351,0.163592368,0.156578434,0.038344045,0.359266294,0.017108354,0.212100276
Gm47791,A_55_P1958730,6.898738362,6.880690813,6.735863754,6.506909197,6.685832819,6.752977351,6.539223791,6.662642054,6.636400501,6.674405154,6.693542655,6.764137821
Gm4787,A_55_P2150248,-2.58352538,-2.251683636,-2.004911148,-2.268647807,-2.656079956,-2.452025593,-2.024912858,-2.040744709,-2.068650543,-2.119842755,-2.220137973,-2.547802671
Gm4788,A_55_P2017413,-0.380766561,-0.163626248,-0.393417441,-0.21144057,-0.499142647,-0.254107794,0.208522563,-0.156692784,-0.511170743,-0.691987085,-0.34915276,-0.34863238
Gm4791,A_66_P133103,-2.918227037,-2.81175988,-2.983454925,-2.821719597,-3.143634913,-3.031776845,-3.441951702,-3.030181001,-2.759845848,-2.627600304,-3.055446238,-2.773766164
Gm4792,gi|283945501|ref|NR_033209.1|,-2.810775781,-3.012481871,-2.433884807,-2.787125752,-2.506207616,-2.627158426,-3.264831641,-2.784033983,-2.433285536,-2.58544704,-2.687640241,-2.467742335
Gm47955,A_55_P2154994,-0.507210431,-1.685910114,-1.431972588,-1.021700787,-1.48503045,-1.723653504,-0.808606008,-1.370183153,-1.72102511,-0.839796384,-1.812299087,-1.099010822
Gm4841,A_55_P2073024,-6.837144154,-6.592614463,-6.959753774,-6.664773947,-6.892882351,-6.483603672,-6.585225062,-6.763419127,-6.432519704,-6.450316102,-6.493785528,-5.988994317
Gm4847,A_55_P2141988,-6.851504019,-7.04421007,-7.004001884,-7.0618516,-6.898396365,-7.058386057,-6.687460892,-6.207255479,-5.52756026,-6.477363317,-6.532655295,-6.487520875
Gm48551,A_52_P35961,-0.25271686,-0.423725363,-0.24008328,-0.425806145,0.037631993,-0.215957141,-0.213884912,-0.058144394,-0.253430397,-0.621492483,-0.033793085,-0.07370402
Gm4869,A_55_P1993468,-1.487171269,-1.794160775,-1.075654477,-1.058769449,-0.732862242,-0.796821061,-1.265676054,-0.84648231,-0.701182861,-0.692446556,-0.748483348,-0.488736617
Gm4871,A_55_P1997534,-5.900738472,-5.431419875,-5.925927777,-4.60827317,-5.055245995,-4.867250592,-4.434303485,-4.642846337,-4.438730842,-5.333703167,-4.576410912,-4.578708052
Gm4884,A_55_P2187220,-1.706034005,-2.176918163,-2.239224663,-2.31367621,-2.000772142,-2.41064878,-2.101578051,-2.289158368,-2.208625535,-1.945390461,-2.065787917,-1.642023765
Gm4894,A_52_P431294,-6.972053314,-7.213879498,-7.058541604,-7.408346503,-7.09158349,-7.206759731,-6.792107371,-6.859730692,-6.460740461,-6.468338811,-6.623645294,-6.538960593
Gm4907,A_55_P2121275,-3.659632101,-3.157547167,-3.096367523,-3.394935835,-3.239639893,-3.205487596,-2.854389868,-2.932707994,-3.679399795,-3.265083214,-3.491478784,-3.072863974
Gm4924,NONMMUT006534,5.266718119,5.665881386,5.095933263,5.402881108,5.222951698,5.397137136,5.429855493,5.20974283,5.185260678,5.122647107,5.34558919,4.97483523
Gm49336,ri|F730225N24|PL00020P03|3394,1.2611585,1.086025369,1.262158498,0.965210057,1.04958491,0.920733931,0.494296985,0.846736544,0.997455553,0.913572694,0.985780402,0.971690196
Gm49380,gi|755529559|ref|XR_870689.1|,-5.61801708,-5.217024611,-4.555169537,-4.977124809,-4.473252571,-5.656726824,-4.517020169,-4.827852599,-5.711323704,-5.709968997,-4.890652459,-5.031700298
Gm49395,NONMMUT019428,-4.81252071,-4.438841167,-5.016554862,-4.203843797,-5.012271104,-4.571607874,-4.165099236,-4.888994324,-4.690633778,-5.16373744,-4.714204993,-6.547815646
